# frequency, power_density
3.355246963525995852e+03 2.301513248217048169e+00
3.355483316694071164e+03 2.777966614424395853e-01
3.355719669862146475e+03 1.725094736985187671e+00
3.355956023030221786e+03 1.883238705449410411e+00
3.356192376198297097e+03 3.980219820227440808e-01
3.356428729366372409e+03 2.817764295238804007e+00
3.356665082534447720e+03 1.474854472741647493e+00
3.356901435702523031e+03 3.344359892679867219e+00
3.357137788870598342e+03 3.576739321105702363e+00
3.357374142038673654e+03 1.073041017266998631e+00
3.357610495206748965e+03 8.619152679175801524e+00
3.357846848374824276e+03 1.770399960738638612e+01
3.358083201542899587e+03 7.537831059317395166e+00
3.358319554710974899e+03 1.202761250065260024e+00
3.358555907879050210e+03 8.987242780512170626e+00
3.358792261047125521e+03 3.547064575977094236e+00
3.359028614215200832e+03 1.868095206926727414e+01
3.359264967383276144e+03 9.781884119239917297e+00
3.359501320551351455e+03 4.829704353989249799e-01
3.359737673719426766e+03 8.593983911181771740e-01
3.359974026887502077e+03 9.324160224438088562e+00
3.360210380055577389e+03 1.195104530619879846e+01
3.360446733223652700e+03 4.245018132080494166e-01
3.360683086391728011e+03 4.142747590907535304e+00
3.360919439559803322e+03 1.714499953174397406e+00
3.361155792727878634e+03 5.174029316584076277e+00
3.361392145895953945e+03 2.270947026815458791e+00
3.361628499064029256e+03 7.134878592846942702e+00
3.361864852232104568e+03 7.718181156754307715e+00
3.362101205400179879e+03 8.057937405710795531e+00
3.362337558568255190e+03 3.065403017480884174e+00
3.362573911736330956e+03 1.866596180303874064e+01
3.362810264904406267e+03 9.629369775423819888e+00
3.363046618072481579e+03 4.882115016977008004e+00
3.363282971240556890e+03 8.358128754598654453e+00
3.363519324408632201e+03 1.509029010602167453e+01
3.363755677576707512e+03 3.282964401617791239e+00
3.363992030744782824e+03 2.232274500144785900e+00
3.364228383912858135e+03 8.085814772420192309e-01
3.364464737080933446e+03 8.129656446015445681e+00
3.364701090249008757e+03 4.738130117494599780e+00
3.364937443417084069e+03 1.404841541183130360e+01
3.365173796585159380e+03 1.142563477145526996e+01
3.365410149753234691e+03 1.592504082631956752e+00
3.365646502921310002e+03 2.792738491270510881e+00
3.365882856089385314e+03 8.507921573985424146e-01
3.366119209257460625e+03 2.600074211536747892e+00
3.366355562425536391e+03 1.054098386298143097e+01
3.366591915593611702e+03 1.458497294937811217e+00
3.366828268761687013e+03 9.178351457326396456e+00
3.367064621929762325e+03 9.203911115827242639e+00
3.367300975097837636e+03 2.512172410374372333e+00
3.367537328265912947e+03 1.105027627567903004e+01
3.367773681433988259e+03 3.785990051075702745e-01
3.368010034602063570e+03 7.802315661770729882e+00
3.368246387770138881e+03 3.916870279332341109e+00
3.368482740938214192e+03 1.044115879409017289e+00
3.368719094106289504e+03 6.900216839082775167e+00
3.368955447274364815e+03 6.581730676341331687e+00
3.369191800442440126e+03 5.602623556379449532e+00
3.369428153610515437e+03 1.948223661675235530e+00
3.369664506778590749e+03 1.381315435803188718e+00
3.369900859946666060e+03 2.744698915367020375e-01
3.370137213114741826e+03 1.744951109872887152e+00
3.370373566282817137e+03 4.244812286971969328e+00
3.370609919450892448e+03 1.544377506159618552e+00
3.370846272618967760e+03 1.104447260302317213e+00
3.371082625787043071e+03 2.264330405959926296e+00
3.371318978955118382e+03 7.397727291439994524e+00
3.371555332123193693e+03 1.728737029654547541e+01
3.371791685291269005e+03 4.722546710731824859e+00
3.372028038459344316e+03 4.263405463763013437e+00
3.372264391627419627e+03 4.538445200094713528e+00
3.372500744795494938e+03 4.028678468882093355e+00
3.372737097963570250e+03 9.505006581291358003e+00
3.372973451131645561e+03 2.586291385190699899e+00
3.373209804299720872e+03 9.860069841090105314e+00
3.373446157467796183e+03 4.591658567335608510e+00
3.373682510635871495e+03 6.866993547322235436e+00
3.373918863803946806e+03 2.420384458438708197e+00
3.374155216972022117e+03 4.556106042020339864e+00
3.374391570140097429e+03 1.585186692801728858e+00
3.374627923308172740e+03 2.728651439782129540e+00
3.374864276476248051e+03 2.355143960435998718e+00
3.375100629644323362e+03 1.137136911823729113e+00
3.375336982812398674e+03 1.767065954806088524e+00
3.375573335980473985e+03 8.595312335208379340e-01
3.375809689148549296e+03 6.790337391870096440e+00
3.376046042316624607e+03 5.358432174529357273e-01
3.376282395484699919e+03 5.249399077419803383e+00
3.376518748652775230e+03 2.797976307056396217e-01
3.376755101820850541e+03 1.146713459593538254e+01
3.376991454988925852e+03 1.253245064263170860e+01
3.377227808157001618e+03 5.250456971403094641e+00
3.377464161325076930e+03 5.693413138146869557e+00
3.377700514493152241e+03 1.261042222424127113e+00
3.377936867661227552e+03 2.085728181223553523e+00
3.378173220829302863e+03 2.651967072836328931e+00
3.378409573997378175e+03 5.131214357378818036e+00
3.378645927165453486e+03 5.513856918962622977e+00
3.378882280333528797e+03 2.938601771412299613e+00
3.379118633501604108e+03 3.103706767854668147e+00
3.379354986669679420e+03 1.301757677772475974e+00
3.379591339837754731e+03 5.358859529377671294e+00
3.379827693005830042e+03 2.654083687373210432e-01
3.380064046173905353e+03 9.612086596442702913e+00
3.380300399341980665e+03 5.811158427030619578e+00
3.380536752510055976e+03 9.010132452301685690e-01
3.380773105678131287e+03 5.886880713705918033e+00
3.381009458846206599e+03 7.275858282694511736e+00
3.381245812014281910e+03 8.137321338846886576e+00
3.381482165182357221e+03 3.508628556438830870e+00
3.381718518350432532e+03 1.295378043613194841e+01
3.381954871518507844e+03 1.792451090611708864e+01
3.382191224686583155e+03 4.862504807313841937e+00
3.382427577854658466e+03 2.005094342356203097e+00
3.382663931022733777e+03 8.298952633945125834e-01
3.382900284190809089e+03 3.707457492417350231e+00
3.383136637358884400e+03 4.573892638596433358e+00
3.383372990526959711e+03 2.333359782199540877e+00
3.383609343695035022e+03 2.002201045157257830e+00
3.383845696863110334e+03 1.754237490111525855e+00
3.384082050031185645e+03 6.684154157006527708e-02
3.384318403199260956e+03 1.425147517935543728e+00
3.384554756367336722e+03 2.633797481303949528e+00
3.384791109535412033e+03 5.174390898538452355e-01
3.385027462703487345e+03 1.084073952144763292e-01
3.385263815871562656e+03 2.063457331882642132e-01
3.385500169039637967e+03 9.118393089318069245e-02
3.385736522207713278e+03 7.951218508932296827e-03
3.385972875375788590e+03 4.343090225629437362e-01
3.386209228543863901e+03 1.421245283236925561e+00
3.386445581711939212e+03 6.556148646840935790e-01
3.386681934880014524e+03 1.331470944713961435e+00
3.386918288048089835e+03 7.802268723787961768e-01
3.387154641216165146e+03 9.583372489180696618e+00
3.387390994384240457e+03 1.061237690242591114e+01
3.387627347552315769e+03 1.121137234901542934e+00
3.387863700720391080e+03 9.916921047401082712e-01
3.388100053888466391e+03 4.007968594907470039e-01
3.388336407056541702e+03 2.364887710881458383e-01
3.388572760224617014e+03 1.453189617700936020e+00
3.388809113392692325e+03 1.066610925607817784e+00
3.389045466560767636e+03 4.891136225885231448e-01
3.389281819728842947e+03 8.313472400550282471e-01
3.389518172896918259e+03 5.826151047137633654e+00
3.389754526064993570e+03 5.518015279733625711e+00
3.389990879233068881e+03 1.918674751030621017e+00
3.390227232401144192e+03 3.384142635585023928e+00
3.390463585569219504e+03 3.643987052285858841e+00
3.390699938737294815e+03 6.004346858842070089e-01
3.390936291905370126e+03 3.286615900210250185e+00
3.391172645073445437e+03 2.820363744914786253e+00
3.391408998241520749e+03 2.881633807296910099e+00
3.391645351409596515e+03 2.837437040429299451e+00
3.391881704577671826e+03 6.726404621558082830e+00
3.392118057745747137e+03 1.157694932712066382e+01
3.392354410913822448e+03 3.327980259593757983e-01
3.392590764081897760e+03 1.217262027333959651e+01
3.392827117249973071e+03 1.731550229472180291e+01
3.393063470418048382e+03 7.921147986641082772e-01
3.393299823586123694e+03 7.285189468787459433e+00
3.393536176754199005e+03 1.362917323420865934e+01
3.393772529922274316e+03 7.573590949266812977e+00
3.394008883090349627e+03 4.099913211974353544e+00
3.394245236258424939e+03 1.478440986243805821e-01
3.394481589426500250e+03 3.812607445801387662e+00
3.394717942594575561e+03 6.680873552351561884e+00
3.394954295762650872e+03 5.459041163852499601e+00
3.395190648930726184e+03 1.218627307947594440e+00
3.395427002098801495e+03 3.114944238212831173e+00
3.395663355266876806e+03 5.849243337183630764e+00
3.395899708434952117e+03 6.075423531848815450e+00
3.396136061603027429e+03 6.073641362122931042e+00
3.396372414771103195e+03 5.580275278010523587e-01
3.396608767939178506e+03 6.116051341630114324e-01
3.396845121107253817e+03 1.245801175064143784e+00
3.397081474275329128e+03 9.545541181288434984e+00
3.397317827443404440e+03 7.995826590381033938e+00
3.397554180611479751e+03 1.472531888365204367e+01
3.397790533779555062e+03 2.309901640286397040e+01
3.398026886947630373e+03 3.907849060885047354e+00
3.398263240115705685e+03 1.225128786861859442e+00
3.398499593283780996e+03 3.939855131235097119e-01
3.398735946451856307e+03 9.191092160783778553e+00
3.398972299619931619e+03 7.165182044420579821e+00
3.399208652788007385e+03 1.188122584574779150e+00
3.399445005956082696e+03 2.378015194246264397e+00
3.399681359124158007e+03 2.018768006151234751e+00
3.399917712292233318e+03 1.468692419242225045e+00
3.400154065460308630e+03 1.431130951018253272e+00
3.400390418628383941e+03 9.396151482309532454e+00
3.400626771796459252e+03 4.079446616077532894e+00
3.400863124964534563e+03 2.522919364685194843e+00
3.401099478132609875e+03 2.423676391379520290e+00
3.401335831300685186e+03 3.675585256857484495e+00
3.401572184468760497e+03 5.759621478728658595e+00
3.401808537636835808e+03 5.358476691530655422e+00
3.402044890804911120e+03 9.497859796746174865e+00
3.402281243972986431e+03 3.580072834477530996e+00
3.402517597141061742e+03 1.271862287740503250e+00
3.402753950309137053e+03 1.063754999767929910e+01
3.402990303477212365e+03 6.825334319245189185e+00
3.403226656645287676e+03 9.754089340967567745e-01
3.403463009813362987e+03 4.390949255057131850e+00
3.403699362981438298e+03 2.995827988093704430e+00
3.403935716149513610e+03 1.364203571576592555e+00
3.404172069317588921e+03 1.357368565211929834e+00
3.404408422485664232e+03 2.102818540849493267e+00
3.404644775653739543e+03 2.439715143894227278e+00
3.404881128821814855e+03 1.317480342411691652e+00
3.405117481989890166e+03 2.391688102020163686e+00
3.405353835157965477e+03 4.205551419120452827e+00
3.405590188326040789e+03 5.647600456576617134e+00
3.405826541494116100e+03 3.931585643035849120e+00
3.406062894662191411e+03 2.405216059364422954e+00
3.406299247830266722e+03 3.882843493943504587e+00
3.406535600998342488e+03 1.675967647766169355e+00
3.406771954166417800e+03 6.838092914513430598e-01
3.407008307334493111e+03 1.582016489694386019e+00
3.407244660502568422e+03 6.184824080481849506e+00
3.407481013670643733e+03 9.501308584662460532e+00
3.407717366838719045e+03 4.662293117238423434e+00
3.407953720006794356e+03 2.076183884824943371e-01
3.408190073174869667e+03 9.415152893099393294e-01
3.408426426342944978e+03 4.820831800565581471e-01
3.408662779511020290e+03 2.960741545212224324e-01
3.408899132679095601e+03 2.236031887612556446e+00
3.409135485847170912e+03 2.695034059373841107e+00
3.409371839015246223e+03 1.988897681663320816e+00
3.409608192183321535e+03 1.320191517821354310e+01
3.409844545351396846e+03 1.371743350057234601e+01
3.410080898519472157e+03 4.440321381194634931e+00
3.410317251687547468e+03 7.823976029002125410e-01
3.410553604855622780e+03 3.757169570967287542e-01
3.410789958023698091e+03 5.404234381336590065e-01
3.411026311191773402e+03 8.785259480733294879e+00
3.411262664359848714e+03 1.018059983595439455e+01
3.411499017527924025e+03 1.856761804753386258e-01
3.411735370695999336e+03 7.893116807279589864e+00
3.411971723864074647e+03 6.587328098953566524e+00
3.412208077032149959e+03 8.692450838532451707e-01
3.412444430200225270e+03 5.823964744734467375e-02
3.412680783368300581e+03 9.508306629440956004e-02
3.412917136536375892e+03 5.234969631089384512e-01
3.413153489704451204e+03 1.367831403665787482e+00
3.413389842872526515e+03 2.055707459464469533e+00
3.413626196040602281e+03 4.390886107968408503e+00
3.413862549208677592e+03 2.386800659320108764e+00
3.414098902376752903e+03 1.114522448195276461e+00
3.414335255544828215e+03 2.138741034189444168e+00
3.414571608712903526e+03 1.310422454806661197e+00
3.414807961880978837e+03 1.249333778570241726e+01
3.415044315049054148e+03 1.130941295240314126e+01
3.415280668217129460e+03 9.692475293616819032e-01
3.415517021385204771e+03 1.110273734081092423e+00
3.415753374553280082e+03 4.119124935367861062e-01
3.415989727721355393e+03 7.026841816619828762e-01
3.416226080889430705e+03 1.004569165907898132e+00
3.416462434057506016e+03 2.731345647297347856e+00
3.416698787225581327e+03 7.291562014970026873e+00
3.416935140393656638e+03 6.067883375748492014e+00
3.417171493561731950e+03 8.758395059507704250e-01
3.417407846729807261e+03 3.585640449452829892e-01
3.417644199897882572e+03 6.087928530286156104e+00
3.417880553065957884e+03 1.517305967474524842e+01
3.418116906234033195e+03 9.280070482165559298e+00
3.418353259402108506e+03 2.550337109775857147e+00
3.418589612570183817e+03 2.559079022807930315e+00
3.418825965738259129e+03 2.277067263115031714e+00
3.419062318906334440e+03 6.341693775378606013e+00
3.419298672074409751e+03 4.061269234802722949e-01
3.419535025242485062e+03 1.141892359511397359e+01
3.419771378410560374e+03 2.012297455407945890e+01
3.420007731578635685e+03 7.817085848251348779e+00
3.420244084746710996e+03 5.469877763823330352e-02
3.420480437914786307e+03 7.781675280689764884e-01
3.420716791082861619e+03 5.275694326840093318e+00
3.420953144250937385e+03 1.883189465652114691e+01
3.421189497419012696e+03 9.349508591312382322e+00
3.421425850587088007e+03 1.819112995765878871e-01
3.421662203755163318e+03 1.529416341265446677e+00
3.421898556923238630e+03 5.930034518389873943e-01
3.422134910091313941e+03 3.513918759726437635e+00
3.422371263259389252e+03 1.069993551820284383e-01
3.422607616427464563e+03 7.199171767950738321e+00
3.422843969595539875e+03 9.399706528167614650e+00
3.423080322763615186e+03 1.575085253064250956e+01
3.423316675931690497e+03 7.441214436025461509e+00
3.423553029099765808e+03 1.782994041031921162e+00
3.423789382267841120e+03 6.630224606646131669e+00
3.424025735435916431e+03 5.559176557219828174e-01
3.424262088603991742e+03 3.336847429772169527e+00
3.424498441772067054e+03 2.326380634502843048e+00
3.424734794940142365e+03 5.549286920779515242e+00
3.424971148108217676e+03 1.731706245012292911e+01
3.425207501276292987e+03 1.310092269491025085e+01
3.425443854444368299e+03 9.277071524368770028e+00
3.425680207612443610e+03 3.475078985744974869e+00
3.425916560780518921e+03 3.483925981771995861e+00
3.426152913948594232e+03 4.469496289097152797e+00
3.426389267116669544e+03 6.760310518316542172e+00
3.426625620284744855e+03 1.292298485983531808e+00
3.426861973452820621e+03 4.684025501102254019e+00
3.427098326620895932e+03 5.679178184268011131e-01
3.427334679788971243e+03 2.589838446455253518e+00
3.427571032957046555e+03 1.807697255078196952e-01
3.427807386125121866e+03 3.403573400842261787e+00
3.428043739293197177e+03 3.202400411138731862e+00
3.428280092461272488e+03 3.609139183061608414e+00
3.428516445629348254e+03 3.242225225595447569e+00
3.428752798797423566e+03 1.140952225726254632e+01
3.428989151965498877e+03 9.477516987596156239e-01
3.429225505133574188e+03 1.455188848085803244e+01
3.429461858301649499e+03 1.633269839443469928e+00
3.429698211469724811e+03 9.079998723111430081e+00
3.429934564637800122e+03 4.948634720657102193e+00
3.430170917805875433e+03 6.901771060725329754e+00
3.430407270973950745e+03 9.419639527639844800e+00
3.430643624142026056e+03 5.740309943654171576e-01
3.430879977310101367e+03 7.031555841642059268e-02
3.431116330478176678e+03 4.403816542256364097e-02
3.431352683646251990e+03 1.010882484558858430e+00
3.431589036814327301e+03 3.539952931829283500e+00
3.431825389982402612e+03 4.906688291862879581e+00
3.432061743150477923e+03 2.013946330154676545e+01
3.432298096318553235e+03 1.556773443057123529e+01
3.432534449486628546e+03 2.826270400824332896e+00
3.432770802654703857e+03 8.633970887192184307e+00
3.433007155822779168e+03 1.029074582585816344e+01
3.433243508990854480e+03 7.499218499922690739e+00
3.433479862158929791e+03 1.516017375531110467e+01
3.433716215327005102e+03 1.410226915317694285e+01
3.433952568495080413e+03 4.015554644460351597e+00
3.434188921663155725e+03 3.323331419576045054e+00
3.434425274831231036e+03 4.134224319599525188e+00
3.434661627999306347e+03 3.504552337274635665e+00
3.434897981167381658e+03 2.790769580546375916e+00
3.435134334335456970e+03 1.938753006086922470e+00
3.435370687503532281e+03 7.768826487711671946e-01
3.435607040671607592e+03 4.107589053103722243e+00
3.435843393839683358e+03 2.060333081015880197e+00
3.436079747007758669e+03 5.568575915765388906e+00
3.436316100175833981e+03 2.009580690445693096e-01
3.436552453343909292e+03 2.670496457083550546e+00
3.436788806511984603e+03 1.274620855973289224e+00
3.437025159680059915e+03 9.631063054579820815e+00
3.437261512848135226e+03 1.044484023220703506e+01
3.437497866016210537e+03 1.045935870797333189e+00
3.437734219184285848e+03 6.983591841328397720e+00
3.437970572352361160e+03 1.056375130375439397e+01
3.438206925520436471e+03 3.230595223116724757e+00
3.438443278688511782e+03 4.477479934292572850e+00
3.438679631856587093e+03 1.200775726167838897e+00
3.438915985024662405e+03 1.776323364557693019e+00
3.439152338192737716e+03 2.422005083117616253e-01
3.439388691360813027e+03 7.919250664966068776e-01
3.439625044528888338e+03 7.288204856035290113e+00
3.439861397696963650e+03 6.712985021873007163e+00
3.440097750865038961e+03 1.322466796658817278e+00
3.440334104033114272e+03 8.675316913044861522e-01
3.440570457201189583e+03 4.780856079745405829e+00
3.440806810369264895e+03 5.927507277057084245e+00
3.441043163537340206e+03 1.181492706708058699e-01
3.441279516705415517e+03 2.480934601320317512e+00
3.441515869873490828e+03 2.336997782459866446e+00
3.441752223041566140e+03 2.739901110380078109e+00
3.441988576209641451e+03 5.729587569022745797e+00
3.442224929377716762e+03 5.553083735345700767e+00
3.442461282545792074e+03 1.446916854829095822e+00
3.442697635713867385e+03 3.895105660101914058e+00
3.442933988881943151e+03 1.039587597919820539e+01
3.443170342050018462e+03 2.051001073077573622e+00
3.443406695218093773e+03 1.837980015634659070e+00
3.443643048386169085e+03 4.453079348232437340e+00
3.443879401554244396e+03 1.703448495332080270e+01
3.444115754722319707e+03 9.506829955829369183e+00
3.444352107890395018e+03 4.611377118383616636e-01
3.444588461058470330e+03 1.808375347263291744e+00
3.444824814226545641e+03 2.741928061516712756e+00
3.445061167394620952e+03 2.282257924523631992e-02
3.445297520562696263e+03 7.543318880020307482e+00
3.445533873730771575e+03 6.164985296443310503e+00
3.445770226898846886e+03 6.346558622565330321e-01
3.446006580066922197e+03 3.205687938085221234e+00
3.446242933234997508e+03 3.558716632760771770e+00
3.446479286403072820e+03 3.396117678707215037e-01
3.446715639571148131e+03 2.677753185660247226e+00
3.446951992739223442e+03 7.790940215034417804e+00
3.447188345907298753e+03 9.031251935727365066e+00
3.447424699075374065e+03 1.011855721370634065e+00
3.447661052243449376e+03 1.024703956756218615e+00
3.447897405411524687e+03 6.462859920362989952e-01
3.448133758579599998e+03 1.383705673992085883e+00
3.448370111747675310e+03 2.877079548979795121e+00
3.448606464915750621e+03 8.324166509745317910e+00
3.448842818083825932e+03 9.035112045344000364e+00
3.449079171251901244e+03 1.166240999461621630e+00
3.449315524419976555e+03 3.824140085699734737e+00
3.449551877588051866e+03 6.786490765933587355e+00
3.449788230756127177e+03 1.140099232376674543e+00
3.450024583924202489e+03 1.231324092774637169e+00
3.450260937092278255e+03 2.788283115088632247e-01
3.450497290260353566e+03 7.185585764943283493e+00
3.450733643428428877e+03 7.225514245372654187e+00
3.450969996596504188e+03 1.567506866007345234e+00
3.451206349764579500e+03 8.373192205819005807e+00
3.451442702932654811e+03 2.177432251824956921e+00
3.451679056100730122e+03 4.959464774696080269e+00
3.451915409268805433e+03 4.844918141182552596e+00
3.452151762436880745e+03 6.803920742444375058e+00
3.452388115604956056e+03 1.759703277736276716e-01
3.452624468773031367e+03 8.513195011104265575e+00
3.452860821941106678e+03 3.299538971536632559e+00
3.453097175109181990e+03 4.604281774462074317e+00
3.453333528277257301e+03 1.477415114750378455e+00
3.453569881445332612e+03 4.020327394100823959e+00
3.453806234613407923e+03 7.423953701610658484e+00
3.454042587781483235e+03 1.026216663020448561e+00
3.454278940949558546e+03 2.864048187345305418e+00
3.454515294117633857e+03 3.438774453856555446e+00
3.454751647285709169e+03 2.443281615528469342e+00
3.454988000453784480e+03 1.867771366207878980e+00
3.455224353621859791e+03 2.824526766820641743e+00
3.455460706789935102e+03 6.207967765014211103e+00
3.455697059958010414e+03 6.205323848753732663e-02
3.455933413126085725e+03 1.260612631867149114e+00
3.456169766294161036e+03 3.806961958310672856e+00
3.456406119462236347e+03 4.718327589388520593e+00
3.456642472630311659e+03 5.759110831610814163e-01
3.456878825798387425e+03 1.884431790750326075e+00
3.457115178966462736e+03 4.620225332729072966e-03
3.457351532134538047e+03 1.013688554216842563e+00
3.457587885302613358e+03 7.307633478493383627e+00
3.457824238470689124e+03 6.109424057604186054e+00
3.458060591638764436e+03 1.302723752029824600e-01
3.458296944806839747e+03 1.986640412535801925e+00
3.458533297974915058e+03 5.277185864682548022e+00
3.458769651142990369e+03 1.158478498093866982e+01
3.459006004311065681e+03 6.548707786653547913e+00
3.459242357479140992e+03 7.891922762212482567e+00
3.459478710647216303e+03 8.740520261186152107e-01
3.459715063815291614e+03 2.299844057477586023e+00
3.459951416983366926e+03 7.983586425284365518e-02
3.460187770151442237e+03 3.253941763801952991e+00
3.460424123319517548e+03 1.651958349782770785e+00
3.460660476487592859e+03 1.566081906555836900e+00
3.460896829655668171e+03 2.669987142139282454e+00
3.461133182823743482e+03 8.757359693133444978e+00
3.461369535991818793e+03 6.109953705615718711e+00
3.461605889159894105e+03 4.149223442914856008e+00
3.461842242327969416e+03 2.999870280845768900e+00
3.462078595496044727e+03 1.087060409616322332e+00
3.462314948664120038e+03 6.513536575145898233e+00
3.462551301832195350e+03 6.747244197768658580e+00
3.462787655000270661e+03 4.715603041352411040e+00
3.463024008168345972e+03 1.847676146758637117e+00
3.463260361336421283e+03 5.107447944965364667e-02
3.463496714504496595e+03 1.884108235148366228e+00
3.463733067672571906e+03 7.879689843574869457e+00
3.463969420840647217e+03 1.503566430311291491e+01
3.464205774008722528e+03 3.019998059478243846e+00
3.464442127176797840e+03 4.065831635382862075e+00
3.464678480344873151e+03 8.375680536124029629e+00
3.464914833512948917e+03 1.760533519972239347e+01
3.465151186681024228e+03 5.678005533460765086e+00
3.465387539849099539e+03 1.297154364739453136e+01
3.465623893017174851e+03 2.436451839879111247e+01
3.465860246185250162e+03 2.128645911975905136e+00
3.466096599353325473e+03 1.725253341907270155e+01
3.466332952521400784e+03 9.574992620738077775e+00
3.466569305689476096e+03 4.347399850065793103e+00
3.466805658857551407e+03 5.000987116256227161e+00
3.467042012025626718e+03 5.501113509662443946e+00
3.467278365193702030e+03 1.273388061784928915e+00
3.467514718361777341e+03 3.213932562640680057e+00
3.467751071529852652e+03 1.011370568431091677e+01
3.467987424697927963e+03 5.162092219815906269e+00
3.468223777866003275e+03 5.350959368167940156e+00
3.468460131034078586e+03 2.186313893780927609e-01
3.468696484202153897e+03 5.456296397078444826e+00
3.468932837370229208e+03 8.789911170451322198e-01
3.469169190538304520e+03 5.773189180498808248e+00
3.469405543706379831e+03 2.156565218626517400e+00
3.469641896874455142e+03 6.972560710116846305e-01
3.469878250042530453e+03 6.268697633812880810e+00
3.470114603210605765e+03 1.227424528876764853e+01
3.470350956378681076e+03 6.430100772043518820e-01
3.470587309546756387e+03 5.285365180233029925e+00
3.470823662714831698e+03 1.386077122514049575e+00
3.471060015882907010e+03 1.437452333760305345e+00
3.471296369050982321e+03 5.508387899925563103e-01
3.471532722219057632e+03 6.088866556485493797e-01
3.471769075387132943e+03 9.075212010166258114e-01
3.472005428555208255e+03 1.589707248065413525e+00
3.472241781723284021e+03 7.654302715327807594e-01
3.472478134891359332e+03 4.400575681725023891e+00
3.472714488059434643e+03 1.635842640128148728e+00
3.472950841227509954e+03 3.401413748310602614e+00
3.473187194395585266e+03 1.283623297843223021e+01
3.473423547563660577e+03 6.974021502260147720e+00
3.473659900731735888e+03 8.731977799357222736e+00
3.473896253899811200e+03 1.727227213992568267e+01
3.474132607067886511e+03 3.623600759873503829e+00
3.474368960235961822e+03 1.323872776655878436e+00
3.474605313404037133e+03 1.128988612704124650e+00
3.474841666572112445e+03 2.153522071913380187e-01
3.475078019740187756e+03 1.543645349454734417e+00
3.475314372908263067e+03 1.085221582337101642e+00
3.475550726076338378e+03 8.643327760044110519e-01
3.475787079244413690e+03 1.060080548501791009e+00
3.476023432412489001e+03 6.138150460916625306e+00
3.476259785580564312e+03 7.615926775491177914e+00
3.476496138748639623e+03 5.798515960736008168e+00
3.476732491916714935e+03 3.443071934403019618e+00
3.476968845084790246e+03 5.109587238664943243e+00
3.477205198252865557e+03 2.603652659412047488e+00
3.477441551420940868e+03 1.172849016192574423e+00
3.477677904589016180e+03 7.901925674890756035e+00
3.477914257757091491e+03 5.904207130636119238e+00
3.478150610925166802e+03 6.689132784962976697e-01
3.478386964093242113e+03 4.652523588272659438e+00
3.478623317261317425e+03 7.039779289562827280e+00
3.478859670429392736e+03 5.005219869838972713e+00
3.479096023597468047e+03 1.220743790122001826e+01
3.479332376765543813e+03 1.501345420988891988e+01
3.479568729933619124e+03 1.367451602780717401e+01
3.479805083101694436e+03 6.326127205900033523e+00
3.480041436269769747e+03 4.222160086800592182e+00
3.480277789437845058e+03 2.590669615642191559e+01
3.480514142605920370e+03 3.144807350461110218e+01
3.480750495773995681e+03 1.732463775603035216e+01
3.480986848942070992e+03 2.800116845720628245e+00
3.481223202110146303e+03 2.822490589419298868e+00
3.481459555278221615e+03 5.617889464863094595e+00
3.481695908446296926e+03 5.022932675745332531e+00
3.481932261614372237e+03 3.016047639657935875e+00
3.482168614782447548e+03 1.026630523015503726e-01
3.482404967950522860e+03 2.088316793665488724e+00
3.482641321118598171e+03 3.192771958294408297e+00
3.482877674286673482e+03 3.236698808992339860e+00
3.483114027454748793e+03 3.189519117288314831e+00
3.483350380622824105e+03 1.352438856405004763e+01
3.483586733790899416e+03 3.006788149039944180e+00
3.483823086958974727e+03 1.652482994371981917e+01
3.484059440127050038e+03 3.571773727009257726e+01
3.484295793295125350e+03 9.791297326241192422e+00
3.484532146463200661e+03 7.322568374973180028e+00
3.484768499631275972e+03 2.012524767646229229e+00
3.485004852799351283e+03 1.833206667913723997e+00
3.485241205967426595e+03 3.687921323076463587e+00
3.485477559135501906e+03 5.862860936040662274e+00
3.485713912303577217e+03 3.784166405390575694e+00
3.485950265471652529e+03 6.535186755263294955e+00
3.486186618639727840e+03 3.623832528385687368e+00
3.486422971807803151e+03 4.572769941612751521e-01
3.486659324975878917e+03 5.077426596804444081e-01
3.486895678143954228e+03 1.111903768178141849e+00
3.487132031312029540e+03 1.808662731828938330e+00
3.487368384480105306e+03 4.236954276169409006e-01
3.487604737648180617e+03 1.079238170592472290e+00
3.487841090816255928e+03 1.519175120800195566e+00
3.488077443984331239e+03 3.277766271503842477e-01
3.488313797152406551e+03 2.599036907035802701e-01
3.488550150320481862e+03 2.610744165467887345e+00
3.488786503488557173e+03 4.978905615666943341e+00
3.489022856656632484e+03 7.196028456296449605e+00
3.489259209824707796e+03 1.075840800626480309e+01
3.489495562992783107e+03 2.830199016377509924e+00
3.489731916160858418e+03 6.709546555936717560e+00
3.489968269328933729e+03 8.376442127786100755e+00
3.490204622497009041e+03 7.993475057491272739e-02
3.490440975665084352e+03 3.457937043388217724e+00
3.490677328833159663e+03 3.781216058709505834e+00
3.490913682001234974e+03 1.856613764038068881e+00
3.491150035169310286e+03 3.976420371787072305e+00
3.491386388337385597e+03 7.028884809364602582e+00
3.491622741505460908e+03 1.589239122078360600e+00
3.491859094673536219e+03 8.422358115251975530e-01
3.492095447841611531e+03 3.481043417215810454e+00
3.492331801009686842e+03 1.193335763532597182e+00
3.492568154177762153e+03 7.345697698484264793e-01
