# frequency, psd_without_bg
3.003080743093754336e+03 2.216811348886920663e-01
3.003317096261830102e+03 5.071119896009038674e-01
3.003553449429905413e+03 1.399262326847767524e+00
3.003789802597980724e+03 1.038671634489892304e+00
3.004026155766056036e+03 1.877940154398534123e-01
3.004262508934131347e+03 7.344722512191679265e-01
3.004498862102206658e+03 1.399454603405046793e+00
3.004735215270282424e+03 4.304976514459478709e-01
3.004971568438357735e+03 5.398604350902021926e-02
3.005207921606433047e+03 6.688306179390898776e-02
3.005444274774508358e+03 3.213220220995316456e-01
3.005680627942583669e+03 2.392565577603059934e-01
3.005916981110658980e+03 2.466446807583629330e-01
3.006153334278734292e+03 3.370160114751543645e-01
3.006389687446809603e+03 2.064766212497775033e-01
3.006626040614884914e+03 8.398976843859817798e-01
3.006862393782960226e+03 2.967130208311153372e-01
3.007098746951035537e+03 1.591592127203192097e+00
3.007335100119110848e+03 1.200920328609633492e+00
3.007571453287186159e+03 5.486763117550917668e-02
3.007807806455261471e+03 3.516336736104434535e-01
3.008044159623336782e+03 6.991970483620747467e-01
3.008280512791412093e+03 1.436066169970871664e+00
3.008516865959487404e+03 2.073971746558644913e+00
3.008753219127562716e+03 1.001885205083386410e+00
3.008989572295638027e+03 5.878279497136650322e-01
3.009225925463713338e+03 1.812178226791885782e+00
3.009462278631788649e+03 1.538927815078173778e+00
3.009698631799863961e+03 3.841197615886056127e-01
3.009934984967939272e+03 3.486182593667068175e-01
3.010171338136014583e+03 2.921731273986837296e-01
3.010407691304089894e+03 1.195947063945841937e-01
3.010644044472165206e+03 5.465954590830692794e-01
3.010880397640240517e+03 9.936111489213003134e-01
3.011116750808315828e+03 3.960493002865604906e-01
3.011353103976391139e+03 2.739265341115505459e-01
3.011589457144466451e+03 1.478345120000654100e+00
3.011825810312541762e+03 2.192427330700434940e+00
3.012062163480617528e+03 2.737225108996962919e-01
3.012298516648692839e+03 7.080945761015223772e-01
3.012534869816768150e+03 9.926089437149759886e-01
3.012771222984843462e+03 4.754417179077752298e-01
3.013007576152918773e+03 2.268387389647837094e-01
3.013243929320994084e+03 5.740384388069464938e-01
3.013480282489069396e+03 8.065130952702266598e-02
3.013716635657144707e+03 1.146370351242885111e+00
3.013952988825220018e+03 1.474247367737762993e+00
3.014189341993295329e+03 6.397602391702046642e-02
3.014425695161370641e+03 1.355792443149068438e+00
3.014662048329445952e+03 3.244809513537587620e-01
3.014898401497521263e+03 4.744516462956800407e-01
3.015134754665596574e+03 8.949033950974574162e-04
3.015371107833671886e+03 4.781760639734757290e-01
3.015607461001747197e+03 8.907913271396182553e-02
3.015843814169822508e+03 2.193967224517104631e-01
3.016080167337897819e+03 1.755989217705927752e-02
3.016316520505973131e+03 2.692741216354710976e-01
3.016552873674048442e+03 1.353603668958455186e+00
3.016789226842123753e+03 1.824949854670505411e+00
3.017025580010199064e+03 2.252866506950621239e-01
3.017261933178274376e+03 4.448177222660270602e-01
3.017498286346349687e+03 5.239592959902023006e-01
3.017734639514424998e+03 1.591276292077049292e-01
3.017970992682500309e+03 1.419373182570211056e-01
3.018207345850575621e+03 2.731756090114839663e-01
3.018443699018650932e+03 6.208093518162194346e-01
3.018680052186726243e+03 4.073685288711851316e-01
3.018916405354801554e+03 6.318142354447717768e-01
3.019152758522877321e+03 2.319761564272753429e-01
3.019389111690952632e+03 7.681407862716377322e-01
3.019625464859027943e+03 9.037851809762085242e-01
3.019861818027103254e+03 1.470904755722790336e+00
3.020098171195178566e+03 7.977163669425324510e-01
3.020334524363253877e+03 2.067659392337831470e+00
3.020570877531329188e+03 1.200603404917654604e+00
3.020807230699404499e+03 9.685484849080364667e-01
3.021043583867479811e+03 2.807579981001400160e+00
3.021279937035555122e+03 2.680335959523429956e-01
3.021516290203630433e+03 1.330311124132783629e+00
3.021752643371705744e+03 2.539410199229047205e+00
3.021988996539781056e+03 2.218027807987631217e+00
3.022225349707856367e+03 7.553968268349787740e-01
3.022461702875931678e+03 4.201464669374799232e-01
3.022698056044006989e+03 2.946631520929410830e-01
3.022934409212082301e+03 1.479216666542708225e+00
3.023170762380157612e+03 2.415733037077844703e+00
3.023407115548232923e+03 1.917627044648364976e+00
3.023643468716308234e+03 6.896904598737613190e-01
3.023879821884383546e+03 3.035196769961829785e-02
3.024116175052458857e+03 2.882684913220486811e-01
3.024352528220534168e+03 9.086871638761415682e-01
3.024588881388609479e+03 2.077505947266939046e+00
3.024825234556684791e+03 1.152686328321833376e+00
3.025061587724760102e+03 5.692144459195670747e-02
3.025297940892835413e+03 2.621761385346152440e-01
3.025534294060910725e+03 4.289910677539974238e-01
3.025770647228986036e+03 1.821011178131849151e-01
3.026007000397061347e+03 6.569024324062824882e-02
3.026243353565136658e+03 2.365554193759270285e-01
3.026479706733212424e+03 2.603307093449458431e-01
3.026716059901287736e+03 2.011238525539977284e-01
3.026952413069363047e+03 1.284790290583552652e+00
3.027188766237438358e+03 1.147102795563977429e+00
3.027425119405513669e+03 1.220868979544851296e+00
3.027661472573588981e+03 1.156225868194136419e+00
3.027897825741664292e+03 1.789557412530669245e+00
3.028134178909739603e+03 1.998350100029249843e+00
3.028370532077814914e+03 7.526098438664725609e-01
3.028606885245890226e+03 1.770394970684336655e-01
3.028843238413965537e+03 2.556761398322058287e-01
3.029079591582040848e+03 2.632072007605846808e-01
3.029315944750116159e+03 4.767035080076439391e-01
3.029552297918191471e+03 9.765479566018235857e-01
3.029788651086266782e+03 9.495718185464121497e-01
3.030025004254342093e+03 2.310984312117386197e-01
3.030261357422417404e+03 8.921987767258339475e-02
3.030497710590492716e+03 4.239298890536616904e-01
3.030734063758568027e+03 1.109274733423687653e+00
3.030970416926643338e+03 2.262777670767847749e+00
3.031206770094718649e+03 3.217308271214180060e+00
3.031443123262793961e+03 2.538590496819806752e+00
3.031679476430869272e+03 3.885037044528591443e-01
3.031915829598944583e+03 8.805123332548384085e-02
3.032152182767019895e+03 2.419839804236782188e-01
3.032388535935095206e+03 1.862372665965460028e+00
3.032624889103170517e+03 2.653722685192172914e+00
3.032861242271245828e+03 7.922491197748331437e-01
3.033097595439321140e+03 2.939729542755602498e-01
3.033333948607396906e+03 1.390915078021228712e-01
3.033570301775472217e+03 3.004621139854106796e-02
3.033806654943547528e+03 2.260162869602570235e-01
3.034043008111623294e+03 2.393477895731442873e-01
3.034279361279698605e+03 6.246164124647517885e-02
3.034515714447773917e+03 5.889208879689328269e-02
3.034752067615849228e+03 6.723690258885958171e-01
3.034988420783924539e+03 1.165059009502165788e+00
3.035224773951999850e+03 3.297086551387962139e-01
3.035461127120075162e+03 3.956559230513373437e-01
3.035697480288150473e+03 1.942935877613501061e+00
3.035933833456225784e+03 1.236975144110480596e+00
3.036170186624301095e+03 4.950609531926948859e-01
3.036406539792376407e+03 1.035616329017285064e+00
3.036642892960451718e+03 5.798938762791595591e-01
3.036879246128527029e+03 4.074227187813691531e-01
3.037115599296602340e+03 6.698354549737792762e-01
3.037351952464677652e+03 4.022016324562576739e-01
3.037588305632752963e+03 1.859079735025973568e-01
3.037824658800828274e+03 2.317998458974246390e+00
3.038061011968903586e+03 8.832405669245673163e-01
3.038297365136978897e+03 1.253628020452904890e+00
3.038533718305054208e+03 3.358652315652071341e+00
3.038770071473129519e+03 1.189151028017486622e+00
3.039006424641204831e+03 3.004790240422832159e+00
3.039242777809280142e+03 2.385308783277972466e+00
3.039479130977355453e+03 4.248675462206560893e-01
3.039715484145430764e+03 1.394044703442977318e-01
3.039951837313506076e+03 1.873235242793076516e-01
3.040188190481581387e+03 1.390934760850109031e+00
3.040424543649656698e+03 1.549607108662602650e+00
3.040660896817732009e+03 4.472159603135979489e-01
3.040897249985807321e+03 6.823852872238082012e-01
3.041133603153882632e+03 2.796662766885593676e-01
3.041369956321958398e+03 2.126642811732441185e+00
3.041606309490033709e+03 9.776232621636603559e-01
3.041842662658109020e+03 4.992222274148925415e-02
3.042079015826184332e+03 2.608779538761273331e-01
3.042315368994259643e+03 1.433043747207365659e-01
3.042551722162334954e+03 2.134461124841766644e+00
3.042788075330410265e+03 2.299247299064441918e+00
3.043024428498485577e+03 1.699696101401379389e+00
3.043260781666560888e+03 1.413125550335158520e+00
3.043497134834636199e+03 4.732498758178914855e+00
3.043733488002711510e+03 4.394287866783476382e+00
3.043969841170786822e+03 1.409314676330589267e+00
3.044206194338862133e+03 1.378130560878581878e+00
3.044442547506937444e+03 4.447200676436044442e-02
3.044678900675012756e+03 4.691976771997171114e-01
3.044915253843088067e+03 8.587317791499916586e-01
3.045151607011163378e+03 6.872598012342469032e-01
3.045387960179238689e+03 2.945147333857351946e-01
3.045624313347314001e+03 2.168854608387161265e-01
3.045860666515389312e+03 1.847348659907238622e+00
3.046097019683464623e+03 4.926583168668350332e+00
3.046333372851539934e+03 1.130852819406346521e+00
3.046569726019615246e+03 5.272065524174740503e-02
3.046806079187690557e+03 3.235870648957376861e-01
3.047042432355765868e+03 1.416578362462190266e-01
3.047278785523841179e+03 6.346883095377058304e-01
3.047515138691916491e+03 2.112409242821581046e+00
3.047751491859991802e+03 9.942873294749483559e-01
3.047987845028067113e+03 7.324402023319773192e-02
3.048224198196142424e+03 5.620037205296583155e-02
3.048460551364218190e+03 4.220947276155020272e-02
3.048696904532293502e+03 8.457406396666965476e-01
3.048933257700368813e+03 2.722428748310216307e+00
3.049169610868444124e+03 9.651111305465156498e-01
3.049405964036519435e+03 8.405155314285438495e-01
3.049642317204594747e+03 2.743175662701742734e+00
3.049878670372670058e+03 3.956516446053686686e-01
3.050115023540745369e+03 3.706515365475731016e-01
3.050351376708820681e+03 3.099266648484010900e-01
3.050587729876895992e+03 2.843026851336074134e+00
3.050824083044971303e+03 7.948233519597301955e-01
3.051060436213046614e+03 1.390007760124247982e+00
3.051296789381121926e+03 1.352931732239273321e+00
3.051533142549197237e+03 1.509669599263766093e+00
3.051769495717272548e+03 1.015254866421302360e+00
3.052005848885347859e+03 1.141116459304539088e+00
3.052242202053423171e+03 4.133377711116640540e+00
3.052478555221498482e+03 1.770234501921779113e+00
3.052714908389573793e+03 6.231677534140345892e-02
3.052951261557649104e+03 6.536868106006028523e-01
3.053187614725724416e+03 3.842792223597353285e-01
3.053423967893799727e+03 6.073874073094809312e-01
3.053660321061875038e+03 8.889413503105207948e-01
3.053896674229950349e+03 1.075916633089361862e-01
3.054133027398025661e+03 2.424936771986706319e+00
3.054369380566100972e+03 3.422724887023478324e+00
3.054605733734176283e+03 3.268280674787407136e-01
3.054842086902251594e+03 1.109520977022067534e+00
3.055078440070326906e+03 2.252135200312835206e+00
3.055314793238402217e+03 4.423431020891110954e-01
3.055551146406477528e+03 5.072703995132656907e-01
3.055787499574553294e+03 2.516173250103502124e+00
3.056023852742628605e+03 2.374874330109926657e+00
3.056260205910703917e+03 2.543842971163517985e-01
3.056496559078779228e+03 2.179911358904472074e+00
3.056732912246854539e+03 4.619641442504476281e+00
3.056969265414929851e+03 2.583420090915122813e+00
3.057205618583005162e+03 2.639329681766079405e-01
3.057441971751080473e+03 4.493900927172213677e+00
3.057678324919155784e+03 2.686956623814496403e+00
3.057914678087231096e+03 2.948509361823233310e-01
3.058151031255306407e+03 7.374025054647153077e-01
3.058387384423381718e+03 3.540876290486404399e-01
3.058623737591457029e+03 4.492159692161219464e-01
3.058860090759532341e+03 4.409494257742921364e-01
3.059096443927607652e+03 2.131324118989116112e+00
3.059332797095682963e+03 1.960088466138978802e+00
3.059569150263758274e+03 1.283390480151561097e-01
3.059805503431833586e+03 5.749087587905001850e-01
3.060041856599908897e+03 4.536212001470787403e-01
3.060278209767984208e+03 1.035188986868264410e-01
3.060514562936059519e+03 2.204858980008136959e-01
3.060750916104134831e+03 2.084769800075843893e+00
3.060987269272210142e+03 1.414299712731250880e+00
3.061223622440285453e+03 8.367399456399372826e-02
3.061459975608360764e+03 1.238845565875088095e+00
3.061696328776436076e+03 2.912360721229512728e-01
3.061932681944511387e+03 7.759443445883367207e-01
3.062169035112586698e+03 9.964103601904672480e-01
3.062405388280662009e+03 7.500348260262856837e-02
3.062641741448737321e+03 6.566269543872779169e-01
3.062878094616813087e+03 6.556307030680093018e-01
3.063114447784888398e+03 2.221838068606277528e+00
3.063350800952963709e+03 7.276074420742707494e-01
3.063587154121039021e+03 3.978824042087079071e-01
3.063823507289114787e+03 2.376996449154151758e+00
3.064059860457190098e+03 2.703235034557375460e+00
3.064296213625265409e+03 9.650794997274211862e-02
3.064532566793340720e+03 1.805924889654031418e+00
3.064768919961416032e+03 2.246563647518220908e+00
3.065005273129491343e+03 1.370640772976820410e+00
3.065241626297566654e+03 1.268999528425601264e+00
3.065477979465641965e+03 3.469587705702100733e-01
3.065714332633717277e+03 2.219595937604799563e+00
3.065950685801792588e+03 3.066724915971295040e+00
3.066187038969867899e+03 1.278323474823817474e+00
3.066423392137943210e+03 3.328394433542882336e+00
3.066659745306018522e+03 1.479622530822773063e+00
3.066896098474093833e+03 1.720169187819442946e+00
3.067132451642169144e+03 1.650311322737753605e-01
3.067368804810244455e+03 1.082535308581444644e+00
3.067605157978319767e+03 6.526105941451126879e-01
3.067841511146395078e+03 6.875605316435710046e-01
3.068077864314470389e+03 9.085529304555277630e-01
3.068314217482545700e+03 1.348418471107589500e+00
3.068550570650621012e+03 2.420336548674590471e+00
3.068786923818696323e+03 1.695619359708201879e+00
3.069023276986771634e+03 6.249555126726782373e-01
3.069259630154846946e+03 3.009941142576336159e-01
3.069495983322922257e+03 2.036484880451305823e+00
3.069732336490997568e+03 3.571417765980760439e+00
3.069968689659072879e+03 3.108414124955513058e-01
3.070205042827148191e+03 1.764878725832264683e+00
3.070441395995223957e+03 3.542184315366802005e-01
3.070677749163299268e+03 2.782022293703885651e+00
3.070914102331374579e+03 2.492051536171887793e+00
3.071150455499449890e+03 2.448745676990841391e-01
3.071386808667525202e+03 1.922485436816250726e+00
3.071623161835600513e+03 6.623533159121829383e-01
3.071859515003675824e+03 1.105004163924735217e+00
3.072095868171751135e+03 2.475926107719072622e+00
3.072332221339826447e+03 1.386490588543363378e+00
3.072568574507901758e+03 1.198590551707735319e+00
3.072804927675977069e+03 8.207904349721147907e-01
3.073041280844052380e+03 1.713785828279290602e-01
3.073277634012127692e+03 5.892057371705514690e-01
3.073513987180203003e+03 3.534381209010070135e-01
3.073750340348278314e+03 2.621049804106697412e+00
3.073986693516353625e+03 6.526792799186311722e-01
3.074223046684428937e+03 2.322347796333211090e+00
3.074459399852504248e+03 2.546171373611746169e+00
3.074695753020579559e+03 1.199841670680042716e-01
3.074932106188654870e+03 8.425999052521991883e-01
3.075168459356730182e+03 2.521423890322667116e-01
3.075404812524805493e+03 8.323096989587537298e-01
3.075641165692880804e+03 2.093991571465344759e+00
3.075877518860956116e+03 1.861212775504701655e+00
3.076113872029031427e+03 6.560827369902799688e-01
3.076350225197106738e+03 9.647443548638051647e-01
3.076586578365182049e+03 1.528862728041754659e-01
3.076822931533257361e+03 6.516092325647258043e-01
3.077059284701332672e+03 2.404550118728245589e-01
3.077295637869407983e+03 5.963934255897150871e-01
3.077531991037483294e+03 2.819820643680545080e-01
3.077768344205559060e+03 2.207236964321442896e-01
3.078004697373634372e+03 1.507117171606464412e+00
3.078241050541709683e+03 3.010459531422516655e+00
3.078477403709784994e+03 1.173972144373696125e+00
3.078713756877860305e+03 7.226257042433685551e-02
3.078950110045935617e+03 1.313371876226226753e+00
3.079186463214010928e+03 3.842601787911698596e-01
3.079422816382086239e+03 1.044998089599912472e+00
3.079659169550161550e+03 1.143268681748056848e+00
3.079895522718236862e+03 1.094624515703934042e+00
3.080131875886312173e+03 6.160236915023130422e+00
3.080368229054387484e+03 2.196120712236686590e+00
3.080604582222462795e+03 1.447184177204398903e-01
3.080840935390538107e+03 1.375003831040599644e+00
3.081077288558613418e+03 1.584125298936012838e+00
3.081313641726688729e+03 2.378674068564822885e+00
3.081549994894764041e+03 2.675263644160839949e+00
3.081786348062839352e+03 6.932325010269635435e-01
3.082022701230914663e+03 2.531977974793695463e-01
3.082259054398989974e+03 8.548054886174442091e-01
3.082495407567065286e+03 4.374430178802806574e-02
3.082731760735140597e+03 1.412617670274184389e+00
3.082968113903215908e+03 2.531595350978039782e+00
3.083204467071291219e+03 8.189355809205550729e-01
3.083440820239366531e+03 5.375355932101342354e-04
3.083677173407441842e+03 5.692017994359604982e-01
3.083913526575517153e+03 9.734387120281942085e-01
3.084149879743592464e+03 3.932716577982593997e-01
3.084386232911667776e+03 2.061184773441568474e+00
3.084622586079743087e+03 1.711171620773700885e+00
3.084858939247818853e+03 2.636115125969449857e-01
3.085095292415894164e+03 4.699080785993067777e-01
3.085331645583969475e+03 3.752824128257149727e+00
3.085567998752044787e+03 2.416783429316781362e+00
3.085804351920120098e+03 1.456433421059503408e-01
3.086040705088195409e+03 1.189879056931334445e+00
3.086277058256270720e+03 4.963238078120731922e-01
3.086513411424346032e+03 2.502048049412695062e-03
3.086749764592421343e+03 7.264254160810155181e-01
3.086986117760496654e+03 9.380945295417072449e-01
3.087222470928571965e+03 1.422713750366721097e+00
3.087458824096647277e+03 2.004967649729532120e+00
3.087695177264722588e+03 1.273260716254761282e-01
3.087931530432797899e+03 5.982167020763051735e-01
3.088167883600873211e+03 3.743545320847943558e-01
3.088404236768948522e+03 3.651797892275873147e-01
3.088640589937023833e+03 1.428461578539701460e+00
3.088876943105099144e+03 1.101596947987581343e+00
3.089113296273174456e+03 9.526689545101962864e-01
3.089349649441249767e+03 1.399096054915939524e-02
3.089586002609325078e+03 2.615390014928010931e+00
3.089822355777400389e+03 4.111881294527198527e+00
3.090058708945475701e+03 5.301102112400050137e-01
3.090295062113551012e+03 8.268339335651567756e-01
3.090531415281626323e+03 1.996301380596855468e-01
3.090767768449701634e+03 3.349202151614187328e-01
3.091004121617776946e+03 9.482165464148810674e-01
3.091240474785852257e+03 3.390998359664442408e+00
3.091476827953927568e+03 1.911199423672994113e+00
3.091713181122002879e+03 4.658454317963764968e-01
3.091949534290078191e+03 3.139696779893651257e+00
3.092185887458153957e+03 9.405493315727236903e-01
3.092422240626229268e+03 9.997744977008198308e-01
3.092658593794304579e+03 1.727841152698902372e+00
3.092894946962379890e+03 6.505138418058842298e-01
3.093131300130455202e+03 1.200881171105170064e-01
3.093367653298530513e+03 1.382951236908431525e-01
3.093604006466605824e+03 5.785365281393763937e-01
3.093840359634681590e+03 1.018652292743023713e+00
3.094076712802756902e+03 1.452380822547213457e+00
3.094313065970832213e+03 9.229513926823109671e-01
3.094549419138907524e+03 3.525631526804940408e-01
3.094785772306982835e+03 3.134072658319189686e-01
3.095022125475058147e+03 6.631511689704097656e-02
3.095258478643133458e+03 4.299536846627673436e-01
3.095494831811208769e+03 1.202687136568419524e+00
3.095731184979284080e+03 5.651881574273299735e-01
3.095967538147359392e+03 6.493619214501235026e-01
3.096203891315434703e+03 1.157436521336139057e+00
3.096440244483510014e+03 2.614196949496201405e-01
3.096676597651585325e+03 1.843356604942951282e+00
3.096912950819660637e+03 3.842888542661120899e-01
3.097149303987735948e+03 2.078316892355696943e+00
3.097385657155811259e+03 5.895088362895030132e-01
3.097622010323886570e+03 1.014618329158609500e+00
3.097858363491961882e+03 2.201166587764225024e+00
3.098094716660037193e+03 6.570654945491277710e-01
3.098331069828112504e+03 6.259860877504429266e-02
3.098567422996187815e+03 6.215241168666457705e-02
3.098803776164263127e+03 7.744554312422964326e-01
3.099040129332338438e+03 1.724754838871520368e+00
3.099276482500413749e+03 2.357711237672325044e+00
3.099512835668489060e+03 6.295623581758557075e-01
3.099749188836564826e+03 1.392609563629536140e+00
3.099985542004640138e+03 3.031238949486375400e+00
3.100221895172715449e+03 7.445977892245707608e-01
3.100458248340790760e+03 1.830125109277763062e+00
3.100694601508866072e+03 2.762072594916207269e-01
3.100930954676941383e+03 9.040965302449768815e-02
3.101167307845016694e+03 5.210392112677159071e-01
3.101403661013092005e+03 9.962401895921753070e-01
3.101640014181167317e+03 1.390175344534300583e+00
3.101876367349242628e+03 1.059223837133437129e+01
3.102112720517317939e+03 5.163959479567965971e+00
3.102349073685393250e+03 4.417998608877429234e-01
3.102585426853468562e+03 3.289600056882257650e+00
3.102821780021543873e+03 8.527623693251326076e-01
3.103058133189619184e+03 1.112240652017122855e+00
3.103294486357694495e+03 1.123691080431497707e-01
3.103530839525769807e+03 3.484938044951938485e-01
3.103767192693845118e+03 5.821130082747559831e-01
3.104003545861920429e+03 7.270081927584791659e-01
3.104239899029995740e+03 6.048026215561878027e-01
3.104476252198071052e+03 1.891389332152157099e+00
3.104712605366146363e+03 3.981396576512886143e-01
3.104948958534221674e+03 9.563613269398085759e-01
3.105185311702296985e+03 1.054149762057096762e+00
3.105421664870372297e+03 4.397781200060029705e-01
3.105658018038447608e+03 1.624008236302511010e-01
3.105894371206522919e+03 1.759935166057094102e+00
3.106130724374598230e+03 2.957249853757483837e+00
3.106367077542673542e+03 1.012573375398268638e+00
3.106603430710748853e+03 4.644446059029470608e-01
3.106839783878824619e+03 2.936853803000218921e-01
3.107076137046899930e+03 6.613770344838615367e-01
3.107312490214975242e+03 8.711631122082545975e-01
3.107548843383050553e+03 1.145033407396655045e-01
3.107785196551125864e+03 6.855153476225473996e-01
3.108021549719201175e+03 1.322726837763770424e+00
3.108257902887276487e+03 3.148066087898093279e+00
3.108494256055351798e+03 2.002331247205193065e+00
3.108730609223427109e+03 1.209687235747778145e+00
3.108966962391502420e+03 1.803875672673657948e-01
3.109203315559577732e+03 1.793987931390252477e+00
3.109439668727653043e+03 5.055447063919059403e+00
3.109676021895728354e+03 2.145782864673738466e+00
3.109912375063803665e+03 3.964323189569394223e-01
3.110148728231878977e+03 2.068687650942568013e+00
3.110385081399954288e+03 1.865631639912720630e+00
3.110621434568029599e+03 4.572738493686906991e-01
3.110857787736104910e+03 3.711817592662425974e-02
3.111094140904180222e+03 3.766193538238503669e-01
3.111330494072255533e+03 9.360587677423378716e-01
3.111566847240330844e+03 1.345806123664796461e+00
3.111803200408406155e+03 8.061549240596340704e-01
3.112039553576481467e+03 1.442502299684451927e-01
3.112275906744556778e+03 8.071178219975090329e-01
3.112512259912632089e+03 3.111405068050033251e-01
3.112748613080707401e+03 4.211008366182550366e-02
3.112984966248782712e+03 1.102134728083815185e+00
3.113221319416858023e+03 4.383092906476549366e+00
3.113457672584933334e+03 3.064419398076450918e+00
3.113694025753008646e+03 1.923398538512286038e+00
3.113930378921083957e+03 1.039844218940559228e+00
3.114166732089159723e+03 8.318284607789959706e-01
3.114403085257235034e+03 5.104815801834574174e+00
3.114639438425310345e+03 2.653190237867815604e+00
3.114875791593385657e+03 1.567554640162387436e-01
3.115112144761460968e+03 6.934095524723207782e-02
3.115348497929536279e+03 5.536057365442611511e-01
3.115584851097611590e+03 6.622869386358565258e-01
3.115821204265686902e+03 2.288913180259307678e-01
3.116057557433762213e+03 7.313622643548681745e-01
3.116293910601837524e+03 7.849548514812474398e-01
3.116530263769912835e+03 1.995651435573321919e+00
3.116766616937988147e+03 1.211837542715691884e-01
3.117002970106063458e+03 5.801955343240194907e-01
3.117239323274138769e+03 1.460329141523253105e+00
3.117475676442214080e+03 1.059829902441377314e+00
3.117712029610289392e+03 3.453122645854419387e-02
3.117948382778364703e+03 2.251952490374801719e-01
3.118184735946440014e+03 6.137832523749719993e-01
3.118421089114515325e+03 1.826024145482251226e+00
3.118657442282590637e+03 1.034602047373418994e-02
3.118893795450665948e+03 9.673096798184174228e-01
3.119130148618741259e+03 1.429363504185847678e-01
3.119366501786816571e+03 9.204280364567396511e-01
3.119602854954891882e+03 1.547900492228550862e+00
3.119839208122967193e+03 8.768881360910825151e-01
3.120075561291042504e+03 3.280431093739798465e-01
3.120311914459117816e+03 5.581479855886651853e-01
3.120548267627193127e+03 2.103427890881077178e-01
3.120784620795268438e+03 1.901227578914807537e-01
3.121020973963343749e+03 8.329317326524448006e-01
3.121257327131419061e+03 4.573740487658068399e-01
3.121493680299494827e+03 5.388350125018306347e-01
3.121730033467570138e+03 4.395579565935144872e-01
3.121966386635645449e+03 1.673012195139182146e-01
3.122202739803720760e+03 2.407187361436103679e+00
3.122439092971796072e+03 2.134219206171856342e+00
3.122675446139871383e+03 9.552552567061421696e-02
3.122911799307946694e+03 5.181669880898932129e-02
3.123148152476022005e+03 3.461893165512540116e-01
3.123384505644097317e+03 9.583273795359291691e-01
3.123620858812172628e+03 1.924906136902766740e-01
3.123857211980247939e+03 1.395245887611754054e-01
3.124093565148323250e+03 3.854493654297872496e-01
3.124329918316399016e+03 7.618953518600812824e-02
3.124566271484474328e+03 9.505810002407892867e-01
3.124802624652549639e+03 2.748164719124961408e+00
3.125038977820624950e+03 1.341352810324396572e+00
3.125275330988700262e+03 2.076171651612628288e-01
3.125511684156775573e+03 3.486405559876726290e-01
3.125748037324850884e+03 1.213588941690592858e-02
3.125984390492926195e+03 1.357942780113034154e+00
3.126220743661001507e+03 1.224552380161847642e+00
3.126457096829076818e+03 9.937634706362225012e-02
3.126693449997152129e+03 1.972122990690422517e-01
3.126929803165227440e+03 1.172727841158149875e+00
3.127166156333302752e+03 1.676388442113082855e-01
3.127402509501378063e+03 9.264582998437405070e-01
3.127638862669453374e+03 7.852272211508461996e-01
3.127875215837528685e+03 1.305748944565293002e+00
3.128111569005603997e+03 1.584967030766674112e+00
3.128347922173679308e+03 5.289547187681823415e-01
3.128584275341754619e+03 2.817916327084257766e+00
3.128820628509829930e+03 1.064343644389596610e+00
3.129056981677905696e+03 9.384627732490832819e-02
3.129293334845981008e+03 4.814070694116014959e-01
3.129529688014056319e+03 1.458771125733398233e-01
3.129766041182131630e+03 1.954551252073832845e+00
3.130002394350206941e+03 2.542040850766276172e+00
3.130238747518282253e+03 1.996467307437920002e+00
3.130475100686357564e+03 3.188092603145584736e-01
3.130711453854432875e+03 5.968174822754740427e-01
3.130947807022508186e+03 5.975023639915602036e-01
3.131184160190583498e+03 2.209420403002054778e-01
3.131420513358658809e+03 5.595336863149457107e-01
3.131656866526734120e+03 3.226720037403955632e-01
3.131893219694809432e+03 1.717334253530448107e+00
3.132129572862884743e+03 2.054906480448928985e+00
3.132365926030960054e+03 4.621790541187247303e-01
3.132602279199035365e+03 5.052660673059555796e-01
3.132838632367110677e+03 1.522665293669161368e+00
3.133074985535185988e+03 1.527584202879938430e-02
3.133311338703261299e+03 2.124621650788795169e+00
3.133547691871336610e+03 9.753970921165281416e-01
3.133784045039411922e+03 8.895817113420643185e-01
3.134020398207487233e+03 1.438243297663537756e+00
3.134256751375562544e+03 1.460014588127394930e+00
3.134493104543637855e+03 1.303524319301335721e+00
3.134729457711713167e+03 6.571927596198967603e-01
3.134965810879788478e+03 7.316182780117436169e-01
3.135202164047863789e+03 2.248693266531122781e+00
3.135438517215939100e+03 1.090545578331571841e+00
3.135674870384014412e+03 1.421403083723065675e-01
3.135911223552089723e+03 2.429682846507032479e-01
3.136147576720165489e+03 2.964258762429567984e-01
3.136383929888240800e+03 3.459438606959930884e-01
3.136620283056316111e+03 1.814196228247477449e-01
3.136856636224391423e+03 4.553075273295139613e-01
3.137092989392466734e+03 6.240683107016241626e-01
3.137329342560542045e+03 2.085354134605333087e-01
3.137565695728617357e+03 2.751133785277063204e+00
3.137802048896692668e+03 2.990494925791386205e+00
3.138038402064767979e+03 3.411620792153151061e-01
3.138274755232843290e+03 1.002828289596328082e+00
3.138511108400918602e+03 1.400952561148294695e+00
3.138747461568993913e+03 1.327150261754315719e-01
3.138983814737069224e+03 1.426798348167124475e+00
3.139220167905144535e+03 5.691892077282940665e-01
3.139456521073219847e+03 2.995570293357898706e+00
3.139692874241295158e+03 8.847860879017198643e-01
3.139929227409370469e+03 1.729996042683737689e-01
3.140165580577445780e+03 1.122885854588578508e-01
3.140401933745521092e+03 1.165684075204440173e+00
